IBE155,LEMD,SKBO
IBE1AD,EFHK,LEBL
IBE261,LEMD,SBGR
IBE265,LEMD,MDSD
IBE268,SBGR,LEMD
IBE272,SBGR,LEMD
IBE364,SBGR,LEMD
IBE3LL,LEMD,TJSJ
IBE3PD,SBGR,LEMD
IBE3PD,SBGL,LEMD
IBE4FR,LEBL,LEMD
IBE4KC,LSZH,LEMD
IBE4WD,LSZH,LEMD
IBE613,EFHK,LEMD
IBE613,LSZH,LEMD
IBE630,LSZH,LEMD
IBE683,LSZH,LEMD
IBE6BR,LSZH,LEMD
IBE6FK,LSZH,LEMD
IBE6TT,LSZH,LEMD
IBE6VA,LSZH,LEMD
IBE6YF,LSZH,LEMD
IBE6YZ,LSZH,LEMD
IBE746,LSZH,LEMD
IBE7DE,LSZH,LEMD
IBE7DK,LSZH,LEMD
IBE7HZ,LSZH,LEMD
IBE7RR,LSZH,LEMD
IBE7SP,LSZH,LEMD
IBE7WV,LSZH,LEMD
IBE7YK,EFHK,LEBL
IBE8DE,LSZH,LEMD
IBE8PL,EFHK,LEMD
IBE8PL,LSZH,LEMD
IBE8SG,LSZH,LEMD
ICE19A,EGKK,BIKF
ICE29E,EGCC,BIKF
ICE343,EDDF,BIKF
ICE38C,CYYZ,BIKF
ICE417,EIDW,BIKF
ICE42P,KBWI,BIKF
ICE501,EHAM,BIKF
ICE50G,CYVR,BIKF
ICE533,EDDM,BIKF
ICE616,KJFK,BIKF
ICE73P,BIKF,BIKF
ICE7J,LFPG,BIKF,BIKF
ICE9L,LSZH,BIKF
ICL1852,UBBB,LLBG
ICL1852D,UBBB,LLBG
ICL901,LLBG,EBLG
ICL901,LLBG,EDDV
ICL9014,LLBG,EDDV
ICL901F,LLBG,EBLG
ICV16,ELLX,LIMC
ICV32,LIMC,ELLX
ICV4093,LIMC,RKSI
ICV66C,PANC,KDFW
ICV81L,PANC,KIAH
ICV83,ELLX,LIMC
IDD521,KBOI,KBOS
IGO82Y,VABB,EGCC
IJM572,LEMG,MMSM
ITY110,LIRF,EHAM
ITY415,EDDL,LIML
ITY571,LSZH,LIRF
ITY573,LSZH,LIRF
ITY630,LIRF,KMIA
ITY674,LIRF,SBGR
ITY675,SBGR,LIRF
ITY678,LIRF,SBGR
ITY679,SBGR,LIRF
ITY680,LIRF,SAEZ
ITY681,SAEZ,LIRF
ITY759,KJFK,LIRF
ITY792,LIRF,RJTT
ITY793,RJTT,LIRF
JAL104,RJTT,RJCC,RJTT
JAL104,RJTT,RJFF,RJTT,ROAH,RJTT
JAL104,RJTT,RJOO,RJTT
JAL106,RJOO,RJTT,RJOO
JAL106,ROAH,RJTT
JAL111,RJTT,RJOO
JAL114,RJOO,RJTT
JAL120,RJOO,RJTT
JAL121,RJTT,RJOO
JAL124,RJOO,RJTT
JAL125,RJTT,RJOO
JAL126,RJOO,RJTT
JAL128,RJOO,RJTT
JAL139,RJTT,RJOO
JAL2,RJTT,KSFO
JAL201,RJGG,RCTP
JAL257,RJTT,RJOA
JAL267,RJTT,RJOA
JAL283,RJTT,RJOC
JAL287,RJTT,RJOC
JAL30,VIDP,RJTT
JAL308,RJOO,RJTT,RJOO
JAL3083,RJAA,RJGG
JAL31,RJTT,VTBS
JAL311,RJTT,RJFF
JAL312,RJFF,RJTT
JAL323,RJTT,RJFF
JAL326,RJFF,RJTT
JAL329,RJTT,RJFF
JAL332,RJFF,RJTT
JAL35,VVNB,RJAA,PHNL,RJAA,ZSPD
JAL35,RJAA,WSSS,RJAA
JAL35,RJTT,RKSS
JAL37,RJTT,WSSS
JAL373,RJTT,RJFR
JAL38,PGUM,RJAA
JAL38,PHNL,RJAA
JAL408,EDDF,RJAA
JAL41,RKSS,RJTT
JAL42,EGLL,RJTT
JAL463,RJTT,RJOS
JAL505,RJTT,RJCC
JAL506,RJFF,RJTT
JAL506,RJCC,RJTT,RJOO
JAL506,RJOO,RJTT
JAL51,RJTT,YSSY
JAL527,RJTT,RJCC
JAL62,RJAA,KLAX
JAL646,RJFK,RJTT
JAL650,RJFK,RJTT
JAL651,RJTT,RJFK
JAL652,RJFK,RJTT
JAL655,RJTT,RJFK
JAL66,RJOS,RJTT,RJFK
JAL6719,RJAA,RCTP
JAL6777,FREE,GRND
JAL6781,RJAA,VHHH
JAL6783,RJGG,ZSPD
JAL6785,RJAA,ZSPD
JAL7,YMML,RJAA
JAL7,KSFO,RJAA
JAL711,RJAA,WSSS
JAL72,RJTT,PHNL
JAL723,RJAA,WMKK
JAL724,PGUM,RJAA,PHNL
JAL724,VVNB,RJAA
JAL724,PHNL,RJAA
JAL727,RJBB,VTBS
JAL728,VTBS,RJBB
JAL751,RJAA,VVNB
JAL783,PGUM,RJAA,PHNL,RJAA
JAL783,RJAA,WMKK,RJAA
JAL784,RJAA,PHNL
JAL793,RJTT,KSFO
JAL809,RJAA,RCTP
JAL82,ZSSS,RJTT,WSSS
JAL85,RJTT,ZSPD
JAL8663,RKSS,RJTT
JAL8663,WSSS,RJAA,WSSS
JAL873,RJAA,ZSPD
JAL88,ZGGG,RJTT
JAL88,VTBS,RJBB
JAL89,RJTT,ZSPD
JAL891,RJBB,ZSPD
JAL915,RJTT,ROAH
JAL916,ROAH,RJTT
JAL92,RKSS,RNAV
JAL92,RKSS,RJTT
JAL925,RJTT,ROAH
JAL941,RJAA,PGUM
JAL98,RCSS,RJTT
JAL988,ROAH,RJTT
JBU1,KVRB,KJFK
JBU1085,KBUF,KMCO
JBU1111,KJFK,TNCC
JBU1118,KJFK,KBOS
JBU1245,KISP,KPBI
JBU1247,KLGA,KTPA
JBU1425,KEWR,KRSW
JBU1425D,KISP,KRSW
JBU1498B,KJFK,TGPY
JBU1603,KJFK,TJSJ
JBU1605,KISP,KTPA
JBU1621,EGLL,KBOS
JBU163,KJFK,KSRQ
JBU165,KBOS,KRSW
JBU1716,KVRB,KJFK
JBU182,KBOS,MDSD
JBU2033,KBOS,KIAH
JBU2065FA,KBOS,KRSW
JBU2119,KORH,KFLL
JBU2119C,KORH,KFLL
JBU2179,KBOS,KJFK
JBU2533,KDCA,KPBI
JBU2637,KJFK,MDST
JBU2709,KJFK,MDSD
JBU371F,KLGA,KFLL
JBU373F,KBOS,TNCA
JBU375,KPHL,KFLL
JBU375BF,KPHL,KFLL
JBU4618,KLGA,KPBI
JBU473A,KBOS,TNCA
JBU503,KJFK,TJSJ
JBU545CA,KISP,KPBI
JBU547A,KISP,KMCO
JBU5698C,KBOS,KFLL
JBU597,KPVD,KFLL
JBU604,CYVR,KJFK
JBU6041,CYVR,KJFK
JBU6045,CYVR,KJFK
JBU6047,CYVR,KJFK
JBU6048BE,CYVR,KJFK
JBU604CC,CYVR,KJFK
JBU604F,CYVR,KJFK
JBU6164,MWCR,KJFK
JBU7664,MWCR,KJFK
JBU8105,KJFK,TJSJ
JBU821,KBOS,KPBI
JBU8215A,KBOS,KPBI
JBU8379AF,KJFK,MDST
JBU85C,KBUF,KMCO
JBU8619,KBOS,TJSJ
JBU8701DA,KFRG,KBNA
JBU8815,KJFK,TLPL
JBU8871F,KJFK,TNCM
JBU9078,KBOS,TIST
JBU9675A,KHPN,KPBI
JBU998,KMCO,KLGA
JDL2646,ZGSZ,ZBAD
JDL2861,ZGSZ,ZSWX
JEF22,EFHK,ESOE
JL0,RJAA,KSAN
JL0201,RJTT,ZBAA
JL0793,RJTT,KSFO
JL0793,PHNL,RJBB
JL0809,RJAA,RCTP
JL104,RJOO,RJTT
JL104,RJTT,RJOO
JL104,ROAH,RJTT,RJFF
JL104,RJFF,RJTT
JL106,RJTT,RJCC
JL106,RJCC,RJTT,RJFF
JL106,RJFF,RJTT
JL106,RJTT,RJOO
JL106,RJOO,RJTT
JL201,FREE,GRND
JL201,ZBTJ,RJGG
JL2081,RJTT,RJCC
JL2081,RJCC,RJTT
JL2081,RJTT,ROAH,RJOO
JL300,RJFF,RJTT
JL300,RJTT,RJFF
JL300,ROAH,RJTT,RJCC,RJTT
JL302,RJFF,RJTT
JL302,RJCC,RJTT,RJFF
JL302,RJTT,ROAH
JL302,ROAH,RJTT
JL304,RJFR,RJFF,RJTT
JL304,ROAH,RJTT
JL306,RJTT,RJCC
JL306,RJCC,RJTT
JL306,RJTT,RJFF,RJTT,ROAH
JL307,RJFF,RJTT
JL307,ROAH,RJTT
JL308,RJTT,RJOO
JL308,RJOO,RJTT
JL308,RJFF,RJTT
JL308,RJTT,RJFF
JL308,RJTT,RJCC
JL308,RJCC,RJTT
JL328,RJTT,RJFF
JL35,RJAA,PHNL
JL35,PHNL,RJAA
JL38,RJAA,VVNB
JL38,VVNB,RJAA,WMKK
JL38,ZSPD,RJAA
JL38,RJTT,RKSS
JL408,KSEA,RJAA
JL408,RJAA,KLAX
JL41,RJAA,VOBL
JL41,RKSS,RJTT
JL500,ROAH,RJTT
JL500,RJCC,RJTT
JL500,RJTT,RJCC
JL500,RJTT,ROAH
JL503,ROAH,RJTT
JL503,RJTT,ROAH
JL503,RJTT,RJFF
JL503,RJTT,RJCC,RJTT
JL506,RJTT,RJFF
JL506,RJFF,RJTT
JL506,RJTT,RJCC
JL506,RJCC,RJTT
JL506,RJOO,RJTT
JL506,RJTT,RJOO
JL506,ROAH,RJTT
JL507,ROAH,RJTT
JL507,RJTT,RJFF
JL507,RJFF,RJTT
JL521,RJTT,RJCC
JL521,RJCC,RJTT,RJFF
JL521,ROAH,RJTT
JL521,RJOO,ROAH
JL55,YSSY,RJTT
JL58,RJAA,KSEA
JL58,RJAA,KBOS
JL59,VHHH,RJTT
JL60,VIDP,RJTT
JL61,KSFO,RJAA
JL61,KSEA,RJAA,KSFO
JL66,RJTT,RJFK
JL6777,FREE,GRND
JL7,EDDF,RJAA
JL70,RJTT,ZSPD,RJTT
JL72,RJTT,KSFO
JL72,KSFO,RJTT,VIDP
JL724,WSSS,RJAA
JL73,RKSS,RJTT
JL752,PGUM,RJAA
JL752,RJTT,ZBAA
JL773,RPLL,RJTT
JL791,PHNL,RJBB
JL793,RJTT,KSFO
JL8,YMML,RJAA
JL8,KSEA,RJAA
JL8121,RJAA,WMKK
JL8663,RKSS,RJTT,RKSS
JL8663,WSSS,RJAA
JL8663,PGUM,RJAA
JL8663,RJAA,PHNL
JL88,VTBS,RJBB
JL88,RJBB,ZSPD
JL9,RJAA,KORD
JL9,RJTT,ZSSS
JL901,ROAH,RJTT
JL901,RJCC,RJTT,RJCC
JL901,ROAH,RJOO
JL903,RJFF,RJTT
JL903,ROAH,RJTT,RJFF
JL919,RJFF,RJTT
JL919,RJTT,RJFF
JL919,RJOO,ROAH,RJTT
JL919,RJTT,RJCC,RJTT
JL919,RJTT,ROAH
JL919,ROAH,RJOO
JL92,PHNL,RJTT,PHNL
JNA231,RKSI,RJBB
JNA303,RKSI,RJCC
JNA372,ROAH,RKPK
JNA693F,RKSI,RKPK
JQ0047,RJAA,YBBN
JQ0066,YBBN,RKSI
JQ14,RKSI,YSSY
JQ26,YBBN,RJAA
JQ26,YBCS,RJAA,YBBN
JQ26,RJBB,YSSY
JQ28,YMML,WSSS
JQ63,YMML,VTBS
JST059,YBBN,WADD
JST10,YMML,VVTS
JST10,YMML,WSSS
JST13,YSSY,RJBB
JST14,YMML,WSSS
JST223,YSSY,NZQN
JST29,YMML,VTBS
JST400,YSSY,YBCG
JST404,YSSY,YBCG
JST408,YSSY,YBCG
JST437,YBCG,YMML
JST448,YMML,YBCG
JST47,YSSY,RKSI
JST47,YBBN,RKSI
JST485,YBBN,YWLM
JST501,YSSY,YMML
JST503,YSSY,YMML
JST509,YSSY,YMML
JST511,YSSY,YMML
JST514,YMML,YSSY
JST515,YSSY,YMML
JST519,YSSY,YMML
JST521,YSSY,YMML
JST527,YSSY,YMML
JST529,YSSY,YMML
JST534,YMML,YSSY
JST536,YMML,YSSY
JST537,YSSY,YMML
JST539,YSSY,YMML
JST563,YBBN,YMML
JST567,YBBN,YMML
JST577,YBBN,YMML
JST59,YBBN,WADD
JST603,YSSY,YMAV
JST609,YSSY,YMAV
JST613,YSSY,YMAV
JST63,YMML,VVTS
JST63,RJAA,YBBN,RJAA
JST656,YBBN,YSCB
JST672,YSSY,YPDN
JST674,YBBN,YPDN
JST7,YMML,WSSS
JST719,YSSY,YMHB
JST723,YSSY,YMHB
JST725,YSSY,YMHB
JST747,YSSY,YMLT
JST757,YBBN,YMHB
JST764,YSSY,YPAD
JST766,YSSY,YPAD
JST768,YSSY,YPAD
JST802,YBBN,YPAD
JST810,YSSY,YBBN
JST812,YSSY,YBBN
JST814,YSSY,YBBN
JST816,YSSY,YBBN
JST817,YBBN,YSSY
JST818,YSSY,YBBN
JST820,YSSY,YBBN
JST827,YBBN,YSSY
JST888,YBBN,YBMK
JST890,YSSY,YHBA
JST8990,YSSY,RJBB,YSSY
JST9,YBBN,RJAA
JST912,YSSY,YBTL
JST932,YBBN,YBCS
JST950,YSSY,YBCS
JST954,YSSY,YBCS
JST956,YSSY,YBCS
JST964,YBBN,YPPH
JST988,YSSY,YPPH
JST989,YPPH,YSSY
JTD726,GCLP,ESSP
JTD9657,EFHK,ESSA
JX0206,VVNB,RCTP
JX0206,VVDN,RCTP
JX0303,VVPQ,RCMQ
JX0303,ROAH,RCMQ
JX0332,RJBE,RCMQ
JX0332,ROAH,RCMQ
JX0714,RPLC,RCTP
JX0762,VMMC,RCMQ
JX0786,ROAH,RCMQ
JX10,KLAX,RCTP
JX303,VVPQ,RCMQ
JX303,ROAH,RCMQ
JX332,RJBE,RCMQ
JX332,ROAH,RCMQ
JX726,RPLC,RCTP
JX762,VMMC,RCMQ
JX762,ROAH,RCMQ
JX771,WSSS,RCTP
JX786,ROAH,RCMQ
JX786,RJOT,RCMQ
JX786,VVPQ,RCMQ
JX786,VMMC,RCMQ
JZA167,CYVR,CYYJ
JZA276,CYVR,CYLW
JZA62,CYVR,CYKA
JZA650,CYVR,KPDX
JZA652,CYVR,KPDX
JZA654,CYVR,KPDX
JZA798,CYVR,KSEA
JZA806,CYVR,KSEA
JZA8062,CYVR,CYKA
JZA810,CYVR,KSEA
JZA832,CYYC,CYWG
JZA8441,CYEG,CYYC
JZA8441,CYVR,CYLW
JZA8441,CYVR,CYXS
JZA8441,CYVR,CYKA
JZA8832,CYYC,CYWG
K40537,PANC,KLAX
K40537,PANC,KORD
KAC101,OKKK,EGLL
KAC103,OKKK,EGLL
KAC104,EGLL,OKKK
KAC117,OKKK,KJFK
KAC163,OKKK,LIMC
KAC164,LIMC,OKKK
KAC168,LFPG,OKKK
KAC284,VGHS,OKKK
KAC301,OKKK,VABB
KAC412,VTBS,OKKK
KAC413,OKKK,VTBS
KAC414,VTBS,OKKK
KAC417,OKKK,RPLL
KAC418,RPLL,OKKK
KAC419,OKKK,ZGGG
KAC420,ZGGG,OKKK
KAC561,OKKK,OJAI
KAL031,RKSI,KDFW
KAL032,RKSI,WADD
KAL041,RKSI,KSEA
KAL071,RKSI,CYVR
KAL085,RKSI,KJFK
KAL11,RKSI,KLAX
KAL12,RKSI,KLAX
KAL1364,RJTT,RKSS
KAL141F,RKSI,RKPK
KAL2006,VHHH,RKSI
KAL2012,VHHH,RKSI
KAL2028,RKSI,RCTP
KAL2093,RJFF,RKSI
KAL2093,RKPK,VVDN
KAL2093,ZBTJ,HAVE
KAL2093,ZBTJ,FDAB
KAL2104,RJTT,RKSS
KAL213,RKSI,KLAX
KAL2180,RJFK,RKSI
KAL231,RKSI,KORD
KAL249,RKSI,ZSPD
KAL283,RKSI,PANC
KAL31,RKSI,KDFW
KAL312,VHHH,RKSI
KAL313,RKSI,VHHH
KAL314,VHHH,RKSI
KAL315,RKSI,ZSPD
KAL321,RKSI,ZGGG
KAL437,RKSI,WIII
KAL479,RKSI,VVTS
KAL551,RKSI,RJAA
KAL591,RKSI,LOWW
KAL621,RKSI,RPLL
KAL643,RKSI,WSSS
KAL659,RKSI,VTBS
KAL677,RKSI,VTSP
KAL678,CYVR,RKSI
KAL678,RJBB,RKSI
KAL71,RKSI,CYVR
KAL712,RJAA,RKSI
KAL752,RJTT,RKSI
KAL77,RKSI,CYYZ
KAL791,RKSI,RJFF
KAL792,RJFF,RKSI
KAL811,RKSI,ZLXY
KAL812,ZLXY,RKSI
KAL8313,RKSI,VHHH
KAL8314,VHHH,RKSI
KAL8315,RKSI,ZSPD
KAL85,RKSI,KJFK
KAL8517,EDDF,EHAM
KAL8536,EHAM,RKSI
KAL8538,PANC,RKSI
KAL8540,EDDF,RKSI
KAL881,RKSI,ZSPD
KAL901,RKSI,LFPG
KAL908,EGLL,RKSI
KAL927,RKSI,LIMC
KAL93,RKSI,KIAD
KAL9313,RKSI,VHHH
KAL932,LIRF,RKSI
KAL946,EDDF,RKSI
KE0654,RJTT,RKSI
KE1364,RJTT,RKSS
KE2028,RKSI,RCTP
KE249,CYVR,RKSI
KE249,PANC,KJFK
KE273,CYVR,RKSI
KE277,KORD,RKSI
KE277,PANC,KATL,KJFK
KE277,CYYZ,RKSI
KE38,RKSI,VVDN
KE432,VNKT,RKSI
KE434,VNKT,RKSI
KE438,RKSI,CYYZ
KE476,RKSI,KORD
KE54,CYVR,RKSI
KE659,CYVR,RKSI,CYVR
KE75,RKSI,LTFM
KE8257,CYVR,RKSI
KE8426,CYVR,RKSI
KE913,RJFF,RKSI
KE9232,PANC,KJFK
KE937,RJBB,RKSI
KE94,RKSI,VVTS
KE956,LTFM,RKSI
KJ0588,RKSI,VVNB
KJ0588,VHHH,RKSI
KJ588,VHHH,RKSI,VVNB
KLM105,EHAM,FACT
KLM1094,ENVA,EHAM
KLM120,EHAM,VOBL
KLM129,EHAM,DNMM
KLM133,EHAM,KATL
KLM147,EHAM,CYYZ
KLM174,HKJK,EHAM
KLM1771B,EHAM,EDDB
KLM1920,LSZH,EHAM
KLM1920D,LSZH,EHAM
KLM1920F,LSZH,EHAM
KLM195,EHAM,SMJP
KLM225,EHAM,KIAD
KLM24V,LSZH,EHAM
KLM27E,EHAM,LSGG
KLM29A,EHAM,LSZH
KLM34B,LEVC,EHAM
KLM38Y,LSZH,EHAM
KLM38YD,LSZH,EHAM
KLM38YE,LSZH,EHAM
KLM38YF,LSZH,EHAM
KLM38Z,EDDB,EHAM
KLM40J,LSZH,EHAM
KLM417,EHAM,OERK
KLM537,EHAM,HRYR
KLM54D,LSZH,EHAM
KLM571,EHAM,HTKJ
KLM589,EHAM,DGAA
KLM598,EBBR,EHAM
KLM617,EHAM,KBOS
KLM623,EHAM,KATL
KLM627,EHAM,KMIA
KLM63JC,EHAM,EDDM
KLM641,EHAM,KJFK
KLM64F,EPWA,EHAM
KLM64FA,EPWA,EHAM
KLM64FB,EPWA,EHAM
KLM671,EHAM,CYUL
KLM685,EHAM,MMMX
KLM759,EHAM,MROC
KLM759,RCTP,RPLL
KLM759,EHAM,ZSPD
KLM765,EHAM,TNCA
KLM769,EHAM,TNCA
KLM787,EHAM,TNCM
KLM787,KIAD,EHAM
KLM78L,ENVA,EHAM
KLM793,EHAM,SBGR
KLM807,EHAM,RCTP
KLM842,VTBS,EHAM
KLM846,VTBS,EHAM
KLM855,SBGR,EHAM
KLM867,EHAM,RJBB
KLM86H,LEVC,EHAM
KLM871,EHAM,VIDP
KLM877,EHAM,VABB
KLM879,EHAM,VOBL
KLM897,CYYZ,EHAM
KLM95P,EHAM,LKPR
KLM9860,EDDL,EHAM
KLM99B,EHAM,LFML
KMM0,LMML,EGLL,LMML
KMM0,LMML,EDDM
KMM0,EBBR,LMML,EDDB
KMM0,LMML,LTFM,LMML
KMM0,EDDM,LMML,LIRF,LMML,LOWW
KMM0,LMML,EGKK,LMML
KMM0,LMML,LSZH
KMM0,LMML,LIML
KMM0,LMML,LFPG
KMM0,LMML,EHAM,LMML
KMM100A,LMML,EGLL
KMM102,LMML,EGLL
KMM116,LMML,EGKK
KMM306,LMML,EDDM
KMM306,LMML,LSZH
KMM306,LMML,LICC
KMM306,LSZH,LMML
KMM306,LFPG,LMML
KMM308,LMML,EDDM
KMM3118,LMML,EGKK
KMM330,LMML,EHAM,LMML,EBBR
KMM330,LTFM,LMML,EDDM
KMM330,LMML,LIRF
KMM330,LIRF,LMML,LIML
KMM3492,LMML,LSZH
KMM352,LMML,EDDL
KMM376,EDDB,LMML
KMM394,LMML,EHAM
KMM420,LMML,EBBR
KMM454,LMML,LFLL
KMM454,EHAM,LMML
KMM466,LMML,LFPO
KMM478,EHAM,LMML
KMM478,LFPG,LMML,LFLL
KMM478,LKPR,LMML,EGLL
KMM478,EGLL,LMML
KMM478,EDDM,LMML,EHAM
KMM478,LSZH,LMML,LOWW
KMM478,EGKK,LMML,EDDL
KMM478A,LMML,LFPG
KMM490,LMML,LSZH
KMM491,LSZH,LMML
KMM514,LMML,LOWW
KMM515,LMML,EBBR
KMM515,LMML,LFPG
KMM515,LMML,LIML,LMML
KMM515,LOWW,LMML
KMM515,LMML,LSZH
KMM515,LEMD,LMML,LIRF,LMML,EDDL
KMM515,LMML,EHAM,LMML
KMM515,LMML,EDDM,LMML
KMM538,LMML,LKPR
KMM586,LMML,LEMD
KMM612,LMML,LIRF
KMM614,LMML,LIRF
KMM614,LIRF,LMML,EBBR,LMML,LOWW,LMML,LFPO
KMM614,LMML,EGKK,LMML
KMM624,LMML,LIML
KMM784,LMML,LTFM
KNA3007,ZGHA,AUTO
KNA3083,ZPPP,ZBYC
KNA8226,ZSNJ,ZHXF
KNA8254,ZLXY,ZPPP
KNA8271,ZPPP,ZGSZ
KNA8272,ZGSZ,ZPPP
KNA8275,ZPPP,ZGHA
KPO780,EDDS,EGKB
KQ204,HKJK,DNMM
KQ304,HKJK,DIAP
KQ304,HKJK,HKMO
KQA164,EHAM,HKJK
KQA492,HKJK,FVFA
KZR318,UATG,UAAA
KZR564,VTSP,UAAA
KZR585,UAAA,VRMM
KZR586,VRMM,UAAA
KZR657,UATE,OTHH
KZR658,OTHH,UATE
KZR860,UATE,UAAA
KZR860,SCO,ALA
KZR869,UATG,LTFM
KZR882,UARR,UAAA
KZR886,UATG,UAAA
KZR897,UAAA,OMDB
KZR900,OMDB,UAAA
KZR972,UAII,UAAA
KZR991,UAAA,UACC
LAE2533,SUMU,SCEL
LAE2833,KMIA,SKRG
LAN0454,SABE,SCEL
LAN454,SABE,SCEL
LAN532,SCEL,KJFK
LAN5324C,SCEL,KJFK
LAN5324CE,SCEL,KJFK
LAN5326D,SCEL,KJFK
LAN5328,SCEL,KJFK
LAN532B,SCEL,KJFK
LAN542,SCEL,SAEZ,KMIA
LAN582,MMUN,KMIA
LAN582BB,SCEL,MMUN
LAN603,KLAX,SCEL
LAN705,LEMD,SCEL
LAN707,LEMD,SCEL
LAN708,SCEL,LEMD
LAN800,NZAA,SCEL
LAN804,YMML,SCEL
LAN805,SCEL,YMML
LAN810,YSSY,SCEL
LAN842,SCIP,SCEL
LAN843,SCEL,SCIP
LAN844,SCIP,SCEL
LAP1300,SBGR,SGAS
LAP1303,SGAS,SBGR
LAP1304,SBGR,SGAS
LAP1305,SGAS,SBGR
LAP1324,SGAS,SCEL
LAP1325,SCEL,SGAS
LAV911P,LMML,LIME
LCO1101,SGAS,SAEZ
LCO1605,SGES,SCEL
LCO3606,KMIA,KJFK
LCO3617,SUMU,SAEZ
LG4RH,ELLX,OMDW
LG7YX,LEVC,LEPA
LG852W,ELLX,LPMA
LH1JM,EDDH,EDDS
LH22K,LEVC,EDDM
LH22U,EDDH,EGLL
LH22U,EDDS,EDDH,EDDM
LH2TW,EDDS,LIML
LH3EF,LSZH,EDDK,GCTS
LH3EF,EDDM,EDDL
LH5ZW,EDDB,GCFV
LH66P,EDDB,EDDL
LH6900,EDDS,LEPA
LH6900,EDDS,LICC
LH7AM,EDDV,HEGN
LH7FB,EDDB,EDDS
LH8A,EDDK,LEPA
LH8G,EDDV,EDDS,EDDK
LH8LB,EDDS,EDDK
LH94P,EDDS,LICC
LH9ZX,EDDL,LSZH
LHH084L,ESSA,EDDB
LHH1LF,LSZH,EDDM
LHH22U,EDDH,LOWI
LHH28U,LSZH,EDDL
LHH29B,EDDL,LEPA
LHH2LX,EFHK,EDDF
LHH389,LSZH,EDDK
LHH3Y,ZBTJ,HAVE
LHH43CE,EDDG,LEPA
LHH4HR,EPWA,EDDF
LHH5ZW,LSZH,EDDB
LHH66P,EGNT,EDDL
LHH68,EDDF,FYWH
LHH86A,EDDL,HECA
LHH86A,EGBB,EDDL
LHH879,EDDL,LSZH
LHH879,LSZH,EDDL
LHH8A,EDDK,LEPA
LHH8LZ,EDDK,LOWW
LHH8MF,EPWA,EDDM
LHH8Y,EDDH,EDDL
LHX5RA,EGBB,EDDM
LKE9505,ZPPP,ZHCC
LKE9509,ZPPP,ZHCC
LKE9580,ZWWW,ZHCC
LL2605,LEBL,SAEZ
LL26BH,LEBL,KBOS
LL26BH,KJFK,LEBL
LL27DQ,SAEZ,LEBL
LL27DQ,KMIA,LEBL,KJFK
LOT0606,EBBR,EPWA
LOT121,EPWA,OMDB
LOT125,EPWA,OERK
LOT135,EPWA,LTFM
LOT137,EPWA,LGAV
LOT137,EPWA,LKPR
LOT137,EPWA,LZKZ
LOT137,EPWA,LOWW
LOT137,EPWA,LTFM
LOT137,EPWA,EBBR
LOT137,EPWA,EDDL
LOT137,EPWA,EKCH
LOT1405,EPWA,EDDL
LOT151,EPWA,LFPG
LOT151,EPWA,LLBG
LOT151,EPWA,EGLL
LOT15K,VVTS,EPWA,VTSG
LOT15K,VTSG,EPWA,KEWR
LOT15K,EPWA,VTSP
LOT163,EPWA,GMMX
LOT171,EPWA,LCLK
LOT172,ESSA,EPWA,EBBR
LOT189,EPWA,UZTT
LOT1EM,EPWA,EKCH
LOT1KE,EPWA,EBBR
LOT1MH,EPWA,EPRZ
LOT1VZ,EPWA,EGLL
LOT21,EPWA,KLAX
LOT237,EPWA,LHBP
LOT237,EPWA,LYBE
LOT237,EPWA,EPKK
LOT237,EPWA,EPGD
LOT237,EPWA,EDDM
LOT237,EPWA,EDDB
LOT237,EPWA,LKPR
LOT279,EPWA,EGLL
LOT27M,EPWA,EBBR
LOT285,EPWA,EGLL
LOT29,EPWA,KMIA
LOT29,EPWA,CYYZ
LOT2CH,LSZH,EPWA
LOT2CM,EPWA,EHAM
LOT2EL,EPWA,LFLL
LOT2KH,EPWA,EPWR
LOT2LK,EPWA,EPRZ
LOT2MB,EPWA,LOWW
LOT2MN,EPWA,ENZV
LOT2MN,EPWA,EPRZ
LOT2MN,LSZH,EPWA,ENGM
LOT2MN,EPWA,LFPG
LOT2NH,EPWA,LYBE
LOT2NU,EPWA,EPKK
LOT2VD,EPWA,EBBR
LOT2VR,EPWA,LJLJ
LOT2WA,EPWA,ELLX
LOT3,EPWA,KORD
LOT309,EPWA,LIPZ
LOT311,EPWA,LIPZ
LOT33,EPWA,KMIA
LOT331,EPWA,LSZH
LOT331,EPWA,EETN
LOT331,EPWA,LSGG
LOT331,EPWA,EDDL
LOT331,LSZH,EPWA
LOT331,EPWA,LFPG
LOT331,EPWA,EPKK
LOT333,EPWA,EVRA
LOT333,EPWA,LIMC
LOT333,EPWA,EETN
LOT333,EPWA,ESSA
LOT333,EPWA,LBSF
LOT333,EPWA,LSGG
LOT333,EPWA,LTFM
LOT335,EPWA,LFPG
LOT344,EPWA,LROP
LOT344,EPWA,LRCL
LOT344,EPWA,LTFM
LOT344,EPWA,ELLX
LOT344,EPWA,EPWR
LOT344,EPWA,EDDF
LOT344,EPWA,EVRA
LOT34P,EPWA,LFMN
LOT355,EPWA,EDDM
LOT35E,EPWA,EDDM
LOT373,EPWA,EDDS
LOT37Y,EPWA,EYVI
LOT3803,EPWA,EPRZ
LOT382,EBBR,EPWA
LOT3825,EPWA,EPGD
LOT3827,EPWA,LJLJ
LOT3827,EPWA,LOWW
